timestamp,cpu_usage,memory_usage
2025-07-01 00:48:00,34.67072685640803,53.45105724780072
2025-07-01 00:49:00,24.197046229911237,49.56302264062123
2025-07-01 00:50:00,34.69216158079822,54.04477886740902
2025-07-01 00:51:00,31.205705879593328,50.02212969116042
2025-07-01 00:52:00,29.805761345189847,50.6239232589429
2025-07-01 00:53:00,36.30788307432652,52.42861879894238
2025-07-01 00:54:00,38.46350345033645,50.151517429047104
2025-07-01 00:55:00,38.02378227637783,51.940778340590775
2025-07-01 00:56:00,29.230039258691615,49.845999569174865
2025-07-01 00:57:00,31.93867726156395,47.985227785723836
2025-07-01 00:58:00,35.19953336196556,56.59708736223582
2025-07-01 00:59:00,38.47928143415921,49.71340972007563
2025-07-01 01:00:00,31.263884469094425,53.12371299549692
2025-07-01 01:01:00,32.789518643081145,55.976486770881586
2025-07-01 01:02:00,28.244052280405523,51.93089484288753
2025-07-01 01:03:00,27.852461163279617,51.35799658444636
2025-07-01 01:04:00,37.9537417970618,54.56982695109308
2025-07-01 01:05:00,40.72978026224199,57.302381587569336
2025-07-01 01:06:00,33.64584374926801,50.49794856191027
2025-07-01 01:07:00,39.080717664445395,53.61260967893296
2025-07-01 01:08:00,35.928234480661764,48.92257057052161
2025-07-01 01:09:00,30.95129691417404,52.997292676153094
2025-07-01 01:10:00,36.040552992782565,54.33618901885472
2025-07-01 01:11:00,41.980272823100705,51.72621606550566
2025-07-01 01:12:00,34.167308375848876,52.97546306992294
2025-07-01 01:13:00,42.22583680027013,50.177938216277745
2025-07-01 01:14:00,21.35990214035606,54.68986349494926
2025-07-01 01:15:00,38.62397633935638,57.68154656412971
2025-07-01 01:16:00,35.00536016640738,51.278693215905136
2025-07-01 01:17:00,33.13057177248086,52.757593225153045
2025-07-01 01:18:00,35.13971664662591,56.18855150331094
2025-07-01 01:19:00,24.798190824287936,58.372307555260605
2025-07-01 01:20:00,33.69261484737349,50.311404849934256
2025-07-01 01:21:00,36.631290158172554,54.339373088365974
2025-07-01 01:22:00,42.28976253924121,55.7496847824922
2025-07-01 01:23:00,32.363316123341136,54.64849804282283
2025-07-01 01:24:00,30.96638187445229,47.57847368828697
2025-07-01 01:25:00,32.55405301848488,56.56610826433388
2025-07-01 01:26:00,39.69364075148704,59.6746392162486
2025-07-01 01:27:00,36.8139791303565,55.520208835566585
2025-07-01 01:28:00,32.57481539596353,52.130298254915935
2025-07-01 01:29:00,37.84314375570746,53.737424851047834
2025-07-01 01:30:00,35.81517979164187,60.63953124786845
2025-07-01 01:31:00,40.22579567651966,58.112458346436895
2025-07-01 01:32:00,31.92487511042381,57.35522043496356
2025-07-01 01:33:00,33.849188840703356,56.55673732429533
2025-07-01 01:34:00,33.57910490895826,53.55623433804613
2025-07-01 01:35:00,28.274002119322923,54.98986331801621
2025-07-01 01:36:00,37.123892500852875,55.40952290849445
2025-07-01 01:37:00,37.00006279633262,57.343509383626504
2025-07-01 01:38:00,35.77162810558827,60.272817505176675
2025-07-01 01:39:00,34.62417662075145,59.15212669800657
2025-07-01 01:40:00,28.771085140866703,51.58978578373065
2025-07-01 01:41:00,33.79531192769597,56.570523448225906
2025-07-01 01:42:00,34.235336813694055,58.15919943183159
2025-07-01 01:43:00,31.98766311580782,57.85563045234982
2025-07-01 01:44:00,35.242528235307375,54.16125550347517
2025-07-01 01:45:00,38.1188837399602,64.84095710319258
2025-07-01 01:46:00,45.578995028233585,52.31681183518758
2025-07-01 01:47:00,37.070152139386245,52.9476977352289
2025-07-01 01:48:00,37.53397216061806,56.94700545078897
2025-07-01 01:49:00,35.922705440003284,62.645344183725676
2025-07-01 01:50:00,26.749549544960086,53.83482106934279
2025-07-01 01:51:00,36.25906075785072,55.59414503815583
2025-07-01 01:52:00,36.740757739256274,59.67148770859822
2025-07-01 01:53:00,48.8035439866734,56.43374695958377
2025-07-01 01:54:00,35.5730036644158,55.53099692473052
2025-07-01 01:55:00,38.089766752360006,58.27892874635211
2025-07-01 01:56:00,36.4554374016018,57.446550220816796
2025-07-01 01:57:00,30.832315107224495,59.76702165223253
2025-07-01 01:58:00,42.43626943753586,60.596562032156854
2025-07-01 01:59:00,40.528009821228395,57.68935383781061
2025-07-01 02:00:00,40.76943111792361,57.68946955884331
2025-07-01 02:01:00,32.31299648481744,57.50226670564954
2025-07-01 02:02:00,43.91930157008521,58.37272168535258
2025-07-01 02:03:00,29.941203078291498,57.1159703058673
2025-07-01 02:04:00,39.92960260845115,56.99349169248293
2025-07-01 02:05:00,47.99218264663771,60.62978588006954
2025-07-01 02:06:00,32.13153717215181,61.63256733887038
2025-07-01 02:07:00,34.29676961383965,52.605599427953244
2025-07-01 02:08:00,37.67027802760205,57.202084657385555
2025-07-01 02:09:00,34.69812765133277,55.14942262157806
2025-07-01 02:10:00,29.505393579762238,56.32579633563468
2025-07-01 02:11:00,37.644448840598734,58.50918259577456
2025-07-01 02:12:00,32.03275538352043,59.352589066778364
2025-07-01 02:13:00,39.7545911918335,57.05024970782355
2025-07-01 02:14:00,32.83157641280874,51.688676579809346
2025-07-01 02:15:00,45.22014998222397,54.57534121540774
2025-07-01 02:16:00,33.595702076675664,60.201467548957346
2025-07-01 02:17:00,35.942860138096655,49.33188845302024
2025-07-01 02:18:00,41.66165998909911,61.15635535729675
2025-07-01 02:19:00,31.480363919760567,59.19837547386397
2025-07-01 02:20:00,38.81230061682887,61.62352918839829
2025-07-01 02:21:00,44.25073243645014,57.11931110439512
2025-07-01 02:22:00,29.7173209415372,51.570520842274625
2025-07-01 02:23:00,38.717324044739605,59.08524267659758
2025-07-01 02:24:00,39.132684021528334,61.65722942240124
2025-07-01 02:25:00,41.78119585164773,60.64624690930144
2025-07-01 02:26:00,31.725834020714395,55.9225131246407
2025-07-01 02:27:00,31.34650373936441,58.20907003117373
2025-07-01 02:28:00,40.596385529282195,56.388168894857934
2025-07-01 02:29:00,39.50918216188242,55.56645940314837
2025-07-01 02:30:00,39.313992883486975,60.92769434529714
2025-07-01 02:31:00,39.83072681231738,54.50588883103702
2025-07-01 02:32:00,34.73500515471252,55.45367947086013
2025-07-01 02:33:00,39.33272469075161,54.85937930452944
2025-07-01 02:34:00,39.67282905048544,53.73672411409489
2025-07-01 02:35:00,34.67140171406191,58.68240167972156
2025-07-01 02:36:00,47.607403738099975,61.76304032782212
2025-07-01 02:37:00,40.68274705234855,57.758952179053814
2025-07-01 02:38:00,32.391793756150015,53.83106784047076
2025-07-01 02:39:00,41.66548426292737,60.90254983898431
2025-07-01 02:40:00,33.543387696283084,63.47390130952461
2025-07-01 02:41:00,42.38597242334108,56.511822432189035
2025-07-01 02:42:00,44.276952878590976,57.0483121834008
2025-07-01 02:43:00,34.41365989734302,60.06405337935175
2025-07-01 02:44:00,43.36671828518809,63.41545888232164
2025-07-01 02:45:00,40.64617679836427,57.0227697265061
2025-07-01 02:46:00,42.72467460664055,54.61702446367348
2025-07-01 02:47:00,48.13010623755222,60.5403971430997
2025-07-01 02:48:00,37.45063290585235,61.0747777052936
2025-07-01 02:49:00,34.93998825200763,58.72706342510076
2025-07-01 02:50:00,34.29185473539419,57.06502710454946
2025-07-01 02:51:00,34.69079429880059,61.75298191660392
2025-07-01 02:52:00,38.41441586879633,60.38403242951075
2025-07-01 02:53:00,40.535421669294905,56.52435524450121
2025-07-01 02:54:00,40.242510706549055,59.006340903815975
2025-07-01 02:55:00,43.02402426665429,54.832985425400224
2025-07-01 02:56:00,38.981824064225414,60.97448597414964
2025-07-01 02:57:00,46.212845734066,58.15847464013085
2025-07-01 02:58:00,37.649904987350304,57.66605665638587
2025-07-01 02:59:00,52.60170076878394,58.902231480378546
2025-07-01 03:00:00,42.15650836273453,59.149094721900234
2025-07-01 03:01:00,34.76935037798882,61.739928344766916
2025-07-01 03:02:00,33.72729100992931,60.85502509421054
2025-07-01 03:03:00,41.520378690184224,58.63878877758989
2025-07-01 03:04:00,38.016612557894305,61.42493093368054
2025-07-01 03:05:00,42.72948457934191,60.36169386995629
2025-07-01 03:06:00,41.55087062065707,57.904883588931234
2025-07-01 03:07:00,38.845382112515445,58.83537220109035
2025-07-01 03:08:00,35.00004509096632,58.78934501477898
2025-07-01 03:09:00,31.68390644316155,60.77392659611348
2025-07-01 03:10:00,37.04933763750544,58.18084455367562
2025-07-01 03:11:00,43.58731622682134,58.13409469593908
2025-07-01 03:12:00,40.39883995346809,65.23464316111894
2025-07-01 03:13:00,33.122364545280206,62.17026488408146
2025-07-01 03:14:00,40.23928762474858,57.091581002217254
2025-07-01 03:15:00,41.32193093773149,61.1081670209139
2025-07-01 03:16:00,34.99765353905786,59.77199091702905
2025-07-01 03:17:00,40.20679773274823,60.61282572880087
2025-07-01 03:18:00,39.75008125898004,59.871061640445355
2025-07-01 03:19:00,33.7646848151145,63.04846424072332
2025-07-01 03:20:00,41.288604124585966,60.53652835679889
2025-07-01 03:21:00,42.32335257587965,59.33316384939562
2025-07-01 03:22:00,44.95407961960001,62.66539513467268
2025-07-01 03:23:00,44.826857212295,60.25770207538411
2025-07-01 03:24:00,32.6881530140396,59.94093559181223
2025-07-01 03:25:00,34.905656188261645,60.5368491952956
2025-07-01 03:26:00,42.18786718363242,59.33186377749002
2025-07-01 03:27:00,42.199157295533176,59.65790851995853
2025-07-01 03:28:00,42.22262922189442,57.88730702407857
2025-07-01 03:29:00,58.92783738592948,57.41067827378424
2025-07-01 03:30:00,42.53504687274216,56.684883159829006
2025-07-01 03:31:00,45.37446151712131,55.52068345582709
2025-07-01 03:32:00,44.48230512152901,57.073144219909324
2025-07-01 03:33:00,42.98453893453289,59.20478157460313
2025-07-01 03:34:00,38.166145624668786,60.05184459520742
2025-07-01 03:35:00,43.551869340617436,58.943133548708175
2025-07-01 03:36:00,35.907050215327324,52.70406581763311
2025-07-01 03:37:00,38.60085741763527,64.50870952462233
2025-07-01 03:38:00,37.37152745756269,63.057785565379355
2025-07-01 03:39:00,40.22073070440715,61.14863956112693
2025-07-01 03:40:00,51.397287215111426,65.54646639940368
2025-07-01 03:41:00,30.49992186944557,56.90415547995318
2025-07-01 03:42:00,43.279420839023835,65.51099524902928
2025-07-01 03:43:00,31.796030732552722,56.96396785824933
2025-07-01 03:44:00,37.511058664862,60.58693176968323
2025-07-01 03:45:00,45.326196160125136,56.05993119988569
2025-07-01 03:46:00,40.21318531550151,59.935867506657296
2025-07-01 03:47:00,34.513019840345564,61.06024322398726
2025-07-01 03:48:00,36.33479977577222,59.4472473286684
2025-07-01 03:49:00,43.31849737273735,62.06214096033438
2025-07-01 03:50:00,36.27748113611605,60.2263576431635
2025-07-01 03:51:00,41.02002793157692,58.37049079853451
2025-07-01 03:52:00,40.17362957112165,58.245330418195564
2025-07-01 03:53:00,36.69541841209542,62.3861614679716
2025-07-01 03:54:00,50.68040447246111,57.99945793641358
2025-07-01 03:55:00,43.13715683192111,62.71377063178586
2025-07-01 03:56:00,29.848340036932473,63.6421883487163
2025-07-01 03:57:00,40.912429100974194,54.97401594008866
2025-07-01 03:58:00,36.6769428338606,63.384654319605644
2025-07-01 03:59:00,44.25337231761656,66.17247373896953
2025-07-01 04:00:00,36.033545089495924,60.752160065265215
2025-07-01 04:01:00,39.4270221762267,61.79795693944566
2025-07-01 04:02:00,42.52980867109012,63.11588824929532
2025-07-01 04:03:00,44.33742827230414,59.182205355916466
2025-07-01 04:04:00,34.01056228106681,60.558884986959306
2025-07-01 04:05:00,38.342542013725804,56.07244960406122
2025-07-01 04:06:00,37.642937262553296,60.43356890394943
2025-07-01 04:07:00,36.75324493199788,61.514227081800065
2025-07-01 04:08:00,48.84900114119121,61.57021900856514
2025-07-01 04:09:00,42.04808884034602,63.219454456333985
2025-07-01 04:10:00,33.71982230798079,57.699835545249435
2025-07-01 04:11:00,44.61422502002687,58.4270950147325
2025-07-01 04:12:00,50.6359808636195,65.71172191653041
2025-07-01 04:13:00,45.18742215664813,59.57411073260126
2025-07-01 04:14:00,32.42775338891989,60.62470458062694
2025-07-01 04:15:00,37.602551631648645,59.82269187080424
2025-07-01 04:16:00,46.357007969827485,57.5574097449793
2025-07-01 04:17:00,36.48244662757133,64.89138158834065
2025-07-01 04:18:00,42.237844400353175,58.435643023860216
2025-07-01 04:19:00,43.88948248633604,56.63445564806857
2025-07-01 04:20:00,35.37883657499314,58.6612681009753
2025-07-01 04:21:00,39.71265073399992,54.005159509132326
2025-07-01 04:22:00,23.800341391807947,58.05281569720377
2025-07-01 04:23:00,34.88075260351165,57.09830501662612
2025-07-01 04:24:00,38.735475070271825,61.8506017200196
2025-07-01 04:25:00,33.75463740739871,57.97331059854334
2025-07-01 04:26:00,48.150459988763444,62.65181527584181
2025-07-01 04:27:00,32.832159597100144,64.17831846611128
2025-07-01 04:28:00,37.77672015619572,62.320468598543435
2025-07-01 04:29:00,40.62433489796748,59.32446714495679
2025-07-01 04:30:00,47.17030144692997,60.38727849171617
2025-07-01 04:31:00,32.77754106811487,55.38189700357989
2025-07-01 04:32:00,45.765201518701446,59.54804464036293
2025-07-01 04:33:00,39.99269340258892,57.360212693290485
2025-07-01 04:34:00,35.02574489659814,62.016267295285786
2025-07-01 04:35:00,42.23518061638942,67.64292041280649
2025-07-01 04:36:00,40.91095219412984,61.41511862418392
2025-07-01 04:37:00,36.90517553362532,53.932839472555294
2025-07-01 04:38:00,40.245492648440035,58.812791644746824
2025-07-01 04:39:00,37.95975302803116,60.25379378846333
2025-07-01 04:40:00,40.4433634109952,60.13784896051975
2025-07-01 04:41:00,43.17550302695041,57.67241027751892
2025-07-01 04:42:00,47.78362443041614,60.589415577600185
2025-07-01 04:43:00,33.652771720023985,56.11434670340007
2025-07-01 04:44:00,50.494943579258354,56.99505053792182
2025-07-01 04:45:00,30.056884300579405,61.75471622300305
2025-07-01 04:46:00,39.04556400347361,56.75749978601205
2025-07-01 04:47:00,42.73286178241086,61.40591056646475
2025-07-01 04:48:00,41.182641968272506,55.669291305629166
2025-07-01 04:49:00,36.65021305051663,65.0581883009948
2025-07-01 04:50:00,38.708749105131496,57.426550589705705
2025-07-01 04:51:00,37.269627639763044,59.06363259764687
2025-07-01 04:52:00,36.77270330956175,60.71136687755402
2025-07-01 04:53:00,43.952055776602656,58.00799543399425
2025-07-01 04:54:00,41.4732649400643,60.118405393452974
2025-07-01 04:55:00,36.207406394352944,61.3980245442166
2025-07-01 04:56:00,44.153345884651245,62.53718620499545
2025-07-01 04:57:00,41.17486217440684,62.01285687794267
2025-07-01 04:58:00,43.68531981630309,59.10557783070027
2025-07-01 04:59:00,42.751425351703595,59.163385819954726
2025-07-01 05:00:00,35.44020596817728,66.63250669686275
2025-07-01 05:01:00,36.76580437052002,62.41637677625275
2025-07-01 05:02:00,43.28433553557444,56.78239654099749
2025-07-01 05:03:00,42.580506901438234,59.82862006556756
2025-07-01 05:04:00,39.40456654511998,58.503645098606135
2025-07-01 05:05:00,40.075762013353774,59.08312239504053
2025-07-01 05:06:00,45.85713257797789,55.7803226259115
2025-07-01 05:07:00,36.49026737088154,58.21235461190283
2025-07-01 05:08:00,42.16256145843105,64.8617418721626
2025-07-01 05:09:00,38.39469637134565,61.14288853614163
2025-07-01 05:10:00,38.29547437783686,51.91039616951858
2025-07-01 05:11:00,44.855621944158,63.01190816171589
2025-07-01 05:12:00,43.466314113595324,62.60812093738266
2025-07-01 05:13:00,43.38391350575986,58.238509412837416
2025-07-01 05:14:00,45.82053148383985,61.444928079417856
2025-07-01 05:15:00,39.37456885031804,56.69135200970264
2025-07-01 05:16:00,42.65536768504148,57.834835679767586
2025-07-01 05:17:00,37.66996415884177,63.716937023818616
2025-07-01 05:18:00,40.8174676927426,58.38144581069127
2025-07-01 05:19:00,38.52090248449978,53.562422770473226
2025-07-01 05:20:00,39.631224221024695,58.9563347277171
2025-07-01 05:21:00,42.09630196659552,58.88475166066788
2025-07-01 05:22:00,35.003332673926934,62.68954179821468
2025-07-01 05:23:00,49.52993954397071,59.11101243207069
2025-07-01 05:24:00,34.01113218937826,57.77647216255589
2025-07-01 05:25:00,32.943141864920264,62.149253364552536
2025-07-01 05:26:00,44.7771560873603,59.348972417363285
2025-07-01 05:27:00,42.917084011629,56.70870249711717
2025-07-01 05:28:00,42.05119156543997,62.39558516180404
2025-07-01 05:29:00,42.04379618021368,59.48305392744268
2025-07-01 05:30:00,38.81196625109457,58.88197801536745
2025-07-01 05:31:00,34.35771619283073,59.377713224494855
2025-07-01 05:32:00,39.193456368774164,55.60242846355574
2025-07-01 05:33:00,35.39872929283308,57.20157652185863
2025-07-01 05:34:00,43.62990070080235,58.76504983921195
2025-07-01 05:35:00,37.98844039916058,58.13973622159723
2025-07-01 05:36:00,34.56532887738067,62.510100009793014
2025-07-01 05:37:00,37.054636694665405,59.31378346111138
2025-07-01 05:38:00,40.69463892108925,61.194693417620336
2025-07-01 05:39:00,35.77944056897424,58.626249396721654
2025-07-01 05:40:00,34.45471021923808,61.734677648308605
2025-07-01 05:41:00,39.751665556624,59.7258127688839
2025-07-01 05:42:00,39.7251493649303,58.540577965552075
2025-07-01 05:43:00,35.93235863382714,58.42722524380574
2025-07-01 05:44:00,36.07831327069276,55.57018891991149
2025-07-01 05:45:00,39.55985836894685,59.920355842567595
2025-07-01 05:46:00,31.12496577447091,58.24477327834839
2025-07-01 05:47:00,31.293523660083437,56.824866651422596
2025-07-01 05:48:00,34.70375407228928,61.615360490987676
2025-07-01 05:49:00,37.19355102205,54.510138702924834
2025-07-01 05:50:00,39.77981653750188,56.957791023214554
2025-07-01 05:51:00,45.5662334338025,61.272608595393336
2025-07-01 05:52:00,42.441607211412716,59.09987791816338
2025-07-01 05:53:00,37.317157707218136,57.973273574077005
2025-07-01 05:54:00,37.98499651517938,58.833088184143264
2025-07-01 05:55:00,33.030345298131415,58.58123463446698
2025-07-01 05:56:00,37.91302982205088,53.455607863155066
2025-07-01 05:57:00,36.524595959357114,56.92010349791392
2025-07-01 05:58:00,39.54346734807037,62.779439509921175
2025-07-01 05:59:00,33.75539844272162,55.91358075615173
2025-07-01 06:00:00,40.44965906059963,56.89802344708077
2025-07-01 06:01:00,45.477690603114375,56.18913374817392
2025-07-01 06:02:00,37.23096258111755,57.51371765344743
2025-07-01 06:03:00,39.743788484331475,55.98586137986387
2025-07-01 06:04:00,41.1461171881909,59.155621736109524
2025-07-01 06:05:00,35.64916458322468,58.24720717952466
2025-07-01 06:06:00,38.73530298536769,59.93548342163666
2025-07-01 06:07:00,37.63708170945901,54.42129620698316
2025-07-01 06:08:00,38.021486409475735,56.51208446808287
2025-07-01 06:09:00,33.626751888340685,56.81463291278161
2025-07-01 06:10:00,37.5727568585831,58.81714671755417
2025-07-01 06:11:00,39.89831453230766,55.028659484459304
2025-07-01 06:12:00,44.62187174450278,60.1131151183026
2025-07-01 06:13:00,42.12005364872173,60.882946289848526
2025-07-01 06:14:00,48.04687445567688,54.31434512521235
2025-07-01 06:15:00,33.40120550529609,55.76532463505564
2025-07-01 06:16:00,41.55624783242891,55.59885012394924
2025-07-01 06:17:00,38.067777870630906,65.04822645597164
2025-07-01 06:18:00,48.056229262526976,55.817514280814954
2025-07-01 06:19:00,33.0215951936525,62.09596294689666
2025-07-01 06:20:00,32.82007642178502,53.21878964736907
2025-07-01 06:21:00,33.97705013539102,54.00506046411804
2025-07-01 06:22:00,26.30959292857904,54.869257954583475
2025-07-01 06:23:00,34.25508683724395,54.34679401130819
2025-07-01 06:24:00,33.042723002216626,56.034690107509626
2025-07-01 06:25:00,37.54461534667456,54.66631180612903
2025-07-01 06:26:00,38.45542391888182,54.2886192617923
2025-07-01 06:27:00,46.081235174795445,60.175796968136
2025-07-01 06:28:00,41.40597822313798,60.325239899747224
2025-07-01 06:29:00,33.72256173397409,59.45496950741205
2025-07-01 06:30:00,32.06797238401467,58.13204260750945
2025-07-01 06:31:00,38.97235390687618,56.790987246682306
2025-07-01 06:32:00,29.864052744517707,54.97412670762319
2025-07-01 06:33:00,45.57472361221002,53.55795726867297
2025-07-01 06:34:00,42.266593523956985,57.45838003064861
2025-07-01 06:35:00,33.97523180202165,52.80021888490479
2025-07-01 06:36:00,27.706910444315024,53.29082030224323
2025-07-01 06:37:00,42.99317576258426,59.682553660371624
2025-07-01 06:38:00,35.60210514139276,61.876751492822116
2025-07-01 06:39:00,42.314637985819516,57.30544184045165
2025-07-01 06:40:00,28.103933690426576,59.395443441282346
2025-07-01 06:41:00,33.029477855168615,55.288808017605525
2025-07-01 06:42:00,36.002619817219234,51.963378760365266
2025-07-01 06:43:00,36.16112194439428,57.762733831426324
2025-07-01 06:44:00,33.62548053743274,57.583675864639154
2025-07-01 06:45:00,38.93941970109489,56.04017570099813
2025-07-01 06:46:00,30.43620523400968,55.04718100660732
2025-07-01 06:47:00,35.011324474921324,58.60985363577108
2025-07-01 06:48:00,36.27339374439462,52.7147164855527
2025-07-01 06:49:00,38.19258460638276,53.299048699417035
2025-07-01 06:50:00,39.12672284748254,52.54432893675681
2025-07-01 06:51:00,29.89348120416814,55.77161055126496
2025-07-01 06:52:00,27.79395122439221,52.20084304174255
2025-07-01 06:53:00,41.80052584196178,53.3594151909235
2025-07-01 06:54:00,37.02112272593537,53.24228597935581
2025-07-01 06:55:00,31.56432424358652,54.52493192936741
2025-07-01 06:56:00,43.00951644670364,50.791633229879096
2025-07-01 06:57:00,35.77892682924488,55.46216863389239
2025-07-01 06:58:00,41.04363618420671,58.88906121588162
2025-07-01 06:59:00,35.43114087370326,55.500022583603
2025-07-01 07:00:00,45.34348997743696,59.663713787430986
2025-07-01 07:01:00,43.76246222980679,58.98775257522155
2025-07-01 07:02:00,33.68675282007666,57.264778704215594
2025-07-01 07:03:00,39.73505385203678,55.10125662517566
2025-07-01 07:04:00,38.04951648687376,54.89013790368435
2025-07-01 07:05:00,41.61104639946306,57.059287928891095
2025-07-01 07:06:00,29.8883395444239,53.53794501881232
2025-07-01 07:07:00,38.08810088414556,49.010281329750974
2025-07-01 07:08:00,39.89467340222545,56.07856313028639
2025-07-01 07:09:00,25.753383719340707,51.15387526165137
2025-07-01 07:10:00,28.57514373080651,51.60501260956423
2025-07-01 07:11:00,24.239457673562434,54.4362904063503
2025-07-01 07:12:00,33.03259595698251,54.094255496544896
2025-07-01 07:13:00,37.9111844533424,50.0872463554157
2025-07-01 07:14:00,41.77893514456412,54.76362457648341
2025-07-01 07:15:00,34.581136353181655,57.10908143366593
2025-07-01 07:16:00,42.297090802307586,50.76898836365378
2025-07-01 07:17:00,27.196696668500206,57.91465395212094
2025-07-01 07:18:00,25.523325121270915,49.35972484265685
2025-07-01 07:19:00,33.70537687309922,60.33508780069518
2025-07-01 07:20:00,35.84616757662877,52.69205904048179
2025-07-01 07:21:00,33.70494070032587,54.30526543127701
2025-07-01 07:22:00,23.473629429537592,48.13473921227996
2025-07-01 07:23:00,33.307518842528275,53.56671084068429
2025-07-01 07:24:00,27.172906516364364,54.38070055204321
2025-07-01 07:25:00,36.9856098629042,53.37876080645552
2025-07-01 07:26:00,35.41209182831407,51.88985736667271
2025-07-01 07:27:00,28.821417788046713,50.68112316410004
2025-07-01 07:28:00,30.893063166536866,56.85397761183227
2025-07-01 07:29:00,28.107778363150747,53.496267377589355
2025-07-01 07:30:00,33.03176817075968,57.96742078667586
2025-07-01 07:31:00,38.062064693705985,51.70690602681503
2025-07-01 07:32:00,28.29878633251396,51.92303248407503
2025-07-01 07:33:00,35.688588947958905,55.615139104158175
2025-07-01 07:34:00,30.457886716946028,48.240249922797545
2025-07-01 07:35:00,29.085510021986583,49.40948410283953
2025-07-01 07:36:00,32.45530500248514,56.28291171631742
2025-07-01 07:37:00,27.75471336654562,49.415123190972906
2025-07-01 07:38:00,30.103034503118874,47.41412798394714
2025-07-01 07:39:00,26.822137814710786,58.4171088418743
2025-07-01 07:40:00,42.57529171265254,48.57021310444798
2025-07-01 07:41:00,32.86801743116428,53.24405786629015
2025-07-01 07:42:00,29.13300294168756,52.8388860598233
2025-07-01 07:43:00,33.641360371062135,44.13957586753678
2025-07-01 07:44:00,31.949552772263562,51.70924195121429
2025-07-01 07:45:00,31.345981439968536,53.79606918607198
2025-07-01 07:46:00,35.4612059180855,53.45330056242495
2025-07-01 07:47:00,36.11736286501304,55.04038636618702
2025-07-01 07:48:00,29.616681747203753,51.106713540540085
2025-07-01 07:49:00,29.32937308643,54.34597761592988
2025-07-01 07:50:00,30.77239860591105,50.07966988742905
2025-07-01 07:51:00,20.577162434592303,47.8553660090319
2025-07-01 07:52:00,24.44984484860223,48.132615032551286
2025-07-01 07:53:00,38.7991265060853,47.578423803276436
2025-07-01 07:54:00,40.12847422978701,54.93239356595417
2025-07-01 07:55:00,30.597263821169925,47.298723491776144
2025-07-01 07:56:00,34.66396743606168,52.60329914273077
2025-07-01 07:57:00,33.27610462510865,50.92208127017367
2025-07-01 07:58:00,47.05286414328777,51.35051438065968
2025-07-01 07:59:00,37.194878313578336,55.68782564200455
2025-07-01 08:00:00,30.89589925336201,50.22020510912002
